household_size,has_ac,season_hot,season_rainy,weekend_ratio,energy_consumption_kwh
3,0,0,1,0.26666666666666666,10.3
4,0,0,1,0.3225806451612903,11.1
5,1,1,0,0.26666666666666666,18.1
4,0,0,0,0.25806451612903225,9.2
2,1,1,0,0.3,8.1
1,1,0,1,0.25806451612903225,2.7
4,1,0,0,0.25806451612903225,15.5
6,1,1,0,0.3225806451612903,20.0
3,1,0,1,0.3225806451612903,10.6
1,1,1,0,0.26666666666666666,8.1
2,1,0,1,0.3225806451612903,6.5
2,0,0,1,0.25806451612903225,1.6
4,0,0,0,0.25806451612903225,11.7
5,1,0,0,0.25806451612903225,16.0
4,1,0,0,0.25806451612903225,14.2
3,1,0,0,0.3333333333333333,11.3
2,0,0,1,0.3225806451612903,5.7
3,0,0,1,0.25806451612903225,6.8
2,0,0,0,0.2857142857142857,3.9
2,0,1,0,0.26666666666666666,3.9
5,1,1,0,0.26666666666666666,18.2
4,0,1,0,0.2903225806451613,10.4
6,0,0,1,0.25806451612903225,15.5
4,1,0,0,0.2857142857142857,12.8
2,1,0,0,0.3333333333333333,7.4
3,1,1,0,0.3,11.3
6,1,1,0,0.2903225806451613,20.0
1,1,0,0,0.2857142857142857,6.0
3,0,0,0,0.2857142857142857,9.9
5,1,1,0,0.26666666666666666,18.8
5,0,1,0,0.3225806451612903,13.6
2,1,0,1,0.3225806451612903,7.1
2,1,0,0,0.3333333333333333,6.4
2,1,1,0,0.2903225806451613,8.1
1,1,0,1,0.25806451612903225,5.2
6,0,0,1,0.26666666666666666,15.6
6,0,1,0,0.26666666666666666,15.0
1,1,0,1,0.25806451612903225,4.3
1,0,0,1,0.3225806451612903,2.5
3,0,0,0,0.3333333333333333,6.8
5,1,0,1,0.26666666666666666,17.2
1,0,1,0,0.3,2.6
1,1,1,0,0.2903225806451613,6.9
1,0,0,1,0.25806451612903225,4.6
5,0,0,0,0.3333333333333333,11.3
6,1,1,0,0.26666666666666666,20.0
1,1,0,1,0.3225806451612903,1.2
1,0,0,0,0.25806451612903225,4.6
2,1,1,0,0.3,10.4
1,1,0,1,0.3225806451612903,2.7
5,1,0,0,0.25806451612903225,17.7
6,1,0,0,0.3333333333333333,20.0
6,1,0,0,0.3333333333333333,20.0
3,0,0,0,0.3333333333333333,8.4
5,1,1,0,0.2903225806451613,17.2
2,1,0,0,0.3333333333333333,4.3
3,0,0,1,0.25806451612903225,6.4
6,0,0,1,0.3225806451612903,12.7
1,0,0,0,0.25806451612903225,7.0
1,1,0,0,0.25806451612903225,2.7
5,1,0,0,0.25806451612903225,20.0
4,0,0,1,0.26666666666666666,10.1
1,1,0,1,0.25806451612903225,4.1
5,0,0,0,0.3333333333333333,9.3
5,0,0,1,0.25806451612903225,8.9
1,0,0,1,0.25806451612903225,4.5
3,1,1,0,0.26666666666666666,12.7
5,1,0,1,0.25806451612903225,16.6
3,1,1,0,0.3,11.2
6,0,0,1,0.26666666666666666,13.6
1,0,0,0,0.25806451612903225,1.1
4,0,1,0,0.2903225806451613,10.8
3,0,0,1,0.26666666666666666,6.0
5,1,0,1,0.3225806451612903,17.7
3,0,0,0,0.2857142857142857,6.4
5,1,0,0,0.25806451612903225,20.0
5,1,0,0,0.3333333333333333,19.7
2,1,0,1,0.3225806451612903,7.0
4,1,0,1,0.25806451612903225,15.6
6,0,0,0,0.25806451612903225,17.4
4,1,0,1,0.25806451612903225,14.1
4,1,0,0,0.25806451612903225,13.9
5,1,0,0,0.2857142857142857,14.4
2,1,1,0,0.26666666666666666,11.1
1,1,0,1,0.25806451612903225,5.7
5,0,0,1,0.3225806451612903,11.3
3,0,0,1,0.26666666666666666,6.7
3,0,1,0,0.3225806451612903,9.4
6,1,0,1,0.3225806451612903,20.0
2,0,0,1,0.25806451612903225,4.7
1,1,0,1,0.3225806451612903,4.6
4,1,0,1,0.26666666666666666,15.8
2,1,1,0,0.3225806451612903,7.7
1,1,0,0,0.25806451612903225,4.2
4,0,1,0,0.26666666666666666,8.8
6,1,0,1,0.25806451612903225,20.0
3,1,1,0,0.2903225806451613,12.0
1,1,0,1,0.3225806451612903,4.0
6,0,0,1,0.3225806451612903,12.2
1,0,1,0,0.3225806451612903,2.0
4,0,0,0,0.2857142857142857,11.0
2,1,0,1,0.25806451612903225,7.8
6,1,0,0,0.25806451612903225,20.0
4,1,0,1,0.25806451612903225,16.1
5,1,0,0,0.25806451612903225,16.3
5,0,0,0,0.25806451612903225,13.1
1,1,0,1,0.26666666666666666,3.0
6,0,0,1,0.25806451612903225,15.7
2,0,0,0,0.3333333333333333,3.6
4,0,1,0,0.3225806451612903,12.7
1,0,1,0,0.26666666666666666,4.4
5,0,1,0,0.2903225806451613,13.5
2,1,0,0,0.25806451612903225,7.2
5,0,0,0,0.2857142857142857,13.7
5,1,0,1,0.3225806451612903,17.2
4,0,0,0,0.3333333333333333,9.5
5,1,0,0,0.3333333333333333,18.7
1,0,0,1,0.3225806451612903,2.6
3,1,1,0,0.26666666666666666,10.1
4,1,0,0,0.25806451612903225,12.2
5,1,0,0,0.25806451612903225,16.6
6,1,0,0,0.3333333333333333,20.0
3,1,0,0,0.2857142857142857,9.1
2,1,1,0,0.3225806451612903,4.7
4,0,0,0,0.3333333333333333,10.2
3,1,0,1,0.26666666666666666,10.9
5,1,0,1,0.25806451612903225,20.0
4,1,0,0,0.2857142857142857,16.3
6,0,1,0,0.2903225806451613,14.4
6,1,0,1,0.26666666666666666,20.0
6,0,0,1,0.25806451612903225,15.6
6,0,0,1,0.3225806451612903,16.5
1,0,0,0,0.2857142857142857,3.3
2,1,0,0,0.25806451612903225,7.3
1,0,0,0,0.25806451612903225,2.5
2,1,0,1,0.26666666666666666,5.8
3,1,1,0,0.3,12.0
3,1,0,0,0.3333333333333333,10.9
2,0,1,0,0.2903225806451613,4.2
2,0,1,0,0.3225806451612903,5.8
3,1,0,0,0.2857142857142857,9.2
3,0,1,0,0.3225806451612903,5.8
6,0,0,0,0.2857142857142857,14.9
1,0,0,1,0.25806451612903225,5.4
5,0,0,0,0.25806451612903225,9.6
4,0,0,0,0.25806451612903225,11.1
6,0,1,0,0.2903225806451613,15.9
5,1,0,0,0.3333333333333333,16.7
1,0,0,0,0.25806451612903225,4.5
4,1,0,0,0.25806451612903225,12.9
3,0,0,0,0.25806451612903225,5.4
3,1,1,0,0.3225806451612903,10.0
4,0,0,1,0.25806451612903225,9.9
2,1,0,1,0.26666666666666666,5.8
6,1,1,0,0.3,20.0
4,0,1,0,0.26666666666666666,10.0
4,1,0,1,0.3225806451612903,14.5
2,1,0,1,0.25806451612903225,8.7
3,1,0,0,0.2857142857142857,9.6
6,0,0,1,0.25806451612903225,15.9
5,1,1,0,0.3,20.0
4,0,1,0,0.3225806451612903,9.5
4,1,0,0,0.25806451612903225,15.8
2,1,0,1,0.25806451612903225,5.9
1,1,1,0,0.3,3.7
1,1,1,0,0.26666666666666666,2.6
6,1,0,0,0.25806451612903225,20.0
4,0,1,0,0.26666666666666666,10.2
4,1,1,0,0.3,15.8
2,1,1,0,0.3225806451612903,7.2
5,0,1,0,0.26666666666666666,13.2
4,1,1,0,0.3,15.6
5,0,1,0,0.26666666666666666,11.1
1,0,1,0,0.2903225806451613,1.0
6,1,1,0,0.3225806451612903,20.0
1,0,0,1,0.25806451612903225,1.9
1,1,0,0,0.2857142857142857,2.5
3,0,1,0,0.2903225806451613,6.4
1,1,0,0,0.2857142857142857,2.3
4,0,1,0,0.3225806451612903,9.3
5,1,1,0,0.2903225806451613,18.7
6,1,1,0,0.3,19.8
6,1,1,0,0.3225806451612903,20.0
1,0,0,1,0.3225806451612903,4.3
6,1,1,0,0.2903225806451613,19.7
6,1,1,0,0.3225806451612903,20.0
1,1,1,0,0.26666666666666666,3.6
1,1,0,0,0.3333333333333333,1.9
3,0,0,1,0.25806451612903225,9.2
2,1,0,0,0.3333333333333333,8.1
1,1,0,1,0.25806451612903225,2.2
2,0,1,0,0.2903225806451613,5.7
1,0,0,1,0.3225806451612903,3.7
6,0,1,0,0.3225806451612903,16.1
3,1,0,0,0.2857142857142857,11.1
5,0,0,0,0.25806451612903225,11.1
5,1,0,1,0.3225806451612903,18.0
6,0,1,0,0.3,14.9
5,1,1,0,0.26666666666666666,16.3
2,1,0,1,0.25806451612903225,8.2
6,1,0,1,0.25806451612903225,20.0
2,0,0,0,0.3333333333333333,5.1
6,0,1,0,0.3,15.1
4,1,1,0,0.2903225806451613,15.9
6,0,0,1,0.25806451612903225,12.8
1,1,0,0,0.2857142857142857,4.4
3,0,1,0,0.3225806451612903,5.7
2,1,0,1,0.3225806451612903,9.3
2,0,1,0,0.3,6.7
4,1,0,0,0.2857142857142857,11.6
5,0,0,0,0.2857142857142857,12.8
1,1,1,0,0.26666666666666666,2.9
3,0,0,0,0.2857142857142857,7.0
6,0,1,0,0.2903225806451613,14.8
5,0,1,0,0.3,12.6
1,0,0,1,0.26666666666666666,2.6
6,0,1,0,0.2903225806451613,13.8
3,1,0,1,0.3225806451612903,12.8
3,1,0,0,0.25806451612903225,12.0
1,0,0,1,0.25806451612903225,3.6
1,1,0,0,0.25806451612903225,3.2
3,0,1,0,0.3225806451612903,6.2
6,1,1,0,0.2903225806451613,20.0
3,1,0,1,0.3225806451612903,9.8
2,1,1,0,0.26666666666666666,11.9
1,0,0,1,0.3225806451612903,3.1
4,1,1,0,0.26666666666666666,14.0
2,1,1,0,0.2903225806451613,8.7
2,0,0,1,0.3225806451612903,4.1
1,0,0,1,0.3225806451612903,1.3
4,0,0,1,0.25806451612903225,9.7
2,1,0,0,0.2857142857142857,7.0
3,1,0,1,0.25806451612903225,10.9
3,0,0,0,0.25806451612903225,6.5
3,0,1,0,0.3225806451612903,6.2
1,1,1,0,0.2903225806451613,5.2
5,1,1,0,0.26666666666666666,18.7
6,1,0,1,0.25806451612903225,19.3
2,0,0,1,0.25806451612903225,5.1
3,1,0,1,0.3225806451612903,12.6
1,1,1,0,0.26666666666666666,3.7
5,0,0,1,0.26666666666666666,11.3
3,1,0,0,0.2857142857142857,11.8
1,0,0,0,0.3333333333333333,3.0
6,1,1,0,0.3,20.0
5,1,0,1,0.25806451612903225,16.5
2,0,0,1,0.25806451612903225,6.9
3,0,0,1,0.3225806451612903,7.0
4,0,0,1,0.25806451612903225,8.5
4,1,1,0,0.3225806451612903,13.9
3,1,0,0,0.3333333333333333,10.9
5,1,1,0,0.3,19.4
3,1,0,1,0.25806451612903225,12.3
2,1,0,1,0.25806451612903225,4.6
2,0,1,0,0.26666666666666666,5.0
6,1,0,1,0.25806451612903225,20.0
3,0,0,1,0.25806451612903225,7.7
1,0,0,0,0.25806451612903225,2.7
6,0,1,0,0.2903225806451613,14.2
1,0,1,0,0.2903225806451613,3.7
1,1,1,0,0.2903225806451613,4.1
5,0,0,1,0.25806451612903225,14.0
6,0,0,1,0.26666666666666666,16.1
6,0,0,0,0.25806451612903225,16.0
1,0,1,0,0.3,2.1
1,1,0,1,0.3225806451612903,2.6
3,0,0,1,0.26666666666666666,7.4
4,0,1,0,0.26666666666666666,9.7
1,0,1,0,0.26666666666666666,2.5
5,1,0,1,0.25806451612903225,17.8
4,1,1,0,0.2903225806451613,16.0
3,0,0,1,0.3225806451612903,9.3
6,1,1,0,0.3225806451612903,20.0
1,0,0,0,0.2857142857142857,1.4
3,1,0,1,0.3225806451612903,11.3
5,0,1,0,0.2903225806451613,13.1
5,1,0,1,0.3225806451612903,16.3
1,1,0,1,0.25806451612903225,3.0
6,0,0,0,0.25806451612903225,14.5
2,0,0,0,0.25806451612903225,6.4
5,0,0,0,0.25806451612903225,14.9
6,1,1,0,0.3225806451612903,20.0
1,1,0,1,0.25806451612903225,3.3
1,1,0,0,0.2857142857142857,3.4
2,0,0,0,0.25806451612903225,4.0
4,0,0,0,0.25806451612903225,7.2
2,0,0,0,0.2857142857142857,5.2
5,1,1,0,0.3225806451612903,18.1
1,0,0,0,0.2857142857142857,0.5
1,0,1,0,0.2903225806451613,5.3
2,1,0,0,0.3333333333333333,6.1
2,0,0,1,0.25806451612903225,5.1
2,1,1,0,0.3,6.9
2,0,1,0,0.3,2.7
6,0,0,0,0.25806451612903225,16.0
2,0,1,0,0.26666666666666666,4.9
3,0,0,1,0.25806451612903225,7.0
1,1,0,1,0.25806451612903225,6.1
3,1,1,0,0.3225806451612903,10.2
4,0,1,0,0.3225806451612903,8.7
3,0,0,0,0.25806451612903225,4.5
1,1,1,0,0.3,4.5
4,1,0,1,0.3225806451612903,14.1
6,0,0,0,0.25806451612903225,13.1
5,0,0,0,0.2857142857142857,14.2
4,1,0,0,0.25806451612903225,14.7
4,0,0,0,0.25806451612903225,10.3
5,1,1,0,0.3,17.6
4,0,0,1,0.25806451612903225,7.6
5,0,1,0,0.3225806451612903,12.2
6,1,1,0,0.26666666666666666,20.0
3,1,0,1,0.25806451612903225,10.0
3,1,0,1,0.3225806451612903,12.4
6,0,0,0,0.25806451612903225,14.1
2,1,0,0,0.25806451612903225,5.9
6,1,0,1,0.3225806451612903,20.0
6,1,0,0,0.25806451612903225,20.0
6,0,0,0,0.3333333333333333,16.6
2,1,0,0,0.25806451612903225,5.3
1,0,1,0,0.3,0.6
5,0,0,0,0.2857142857142857,12.2
1,1,0,1,0.25806451612903225,4.0
4,0,0,1,0.26666666666666666,9.1
6,0,0,1,0.3225806451612903,14.4
4,0,0,0,0.25806451612903225,11.3
6,0,0,1,0.25806451612903225,16.5
5,0,1,0,0.2903225806451613,10.5
4,0,0,1,0.25806451612903225,11.1
5,0,0,0,0.3333333333333333,14.4
3,0,0,0,0.25806451612903225,5.9
6,1,0,0,0.2857142857142857,20.0
4,0,1,0,0.26666666666666666,5.5
1,1,0,1,0.25806451612903225,3.6
5,1,0,1,0.25806451612903225,17.1
2,0,1,0,0.3225806451612903,3.7
5,0,1,0,0.2903225806451613,10.9
4,0,0,0,0.25806451612903225,11.0
2,0,0,0,0.25806451612903225,3.5
1,0,0,1,0.3225806451612903,5.9
4,1,0,0,0.3333333333333333,12.9
2,1,0,1,0.25806451612903225,6.6
6,0,0,0,0.25806451612903225,17.4
2,0,0,1,0.25806451612903225,6.9
2,0,0,0,0.3333333333333333,4.5
2,1,1,0,0.2903225806451613,6.8
1,0,0,0,0.25806451612903225,2.2
4,0,0,1,0.3225806451612903,9.1
5,1,0,0,0.3333333333333333,16.3
2,0,1,0,0.3,2.6
1,1,0,1,0.25806451612903225,2.7
6,1,1,0,0.3,19.3
2,0,0,0,0.2857142857142857,5.5
4,0,0,1,0.3225806451612903,11.3
3,1,0,1,0.25806451612903225,8.9
6,1,1,0,0.26666666666666666,20.0
2,1,0,1,0.25806451612903225,5.9
1,0,0,1,0.3225806451612903,2.7
3,1,0,1,0.25806451612903225,12.5
5,0,0,0,0.2857142857142857,11.8
5,1,0,1,0.25806451612903225,16.4
4,0,1,0,0.26666666666666666,9.5
5,0,0,0,0.25806451612903225,12.9
3,1,1,0,0.2903225806451613,10.7
5,0,0,1,0.25806451612903225,12.1
5,1,0,1,0.25806451612903225,18.6
5,0,0,1,0.25806451612903225,11.5
6,1,0,0,0.25806451612903225,20.0
5,1,0,1,0.25806451612903225,17.9
2,1,0,0,0.2857142857142857,9.5
3,1,0,0,0.25806451612903225,12.7
5,0,1,0,0.2903225806451613,13.5
1,0,1,0,0.3,0.8
6,0,1,0,0.3225806451612903,14.4
4,0,1,0,0.2903225806451613,9.2
2,0,0,0,0.25806451612903225,6.1
2,1,0,0,0.25806451612903225,9.3
1,1,0,0,0.25806451612903225,5.8
1,1,1,0,0.3225806451612903,3.5
1,1,1,0,0.3,3.5
6,1,0,1,0.3225806451612903,20.0
4,0,1,0,0.26666666666666666,8.9
6,0,0,1,0.25806451612903225,16.5
3,1,1,0,0.3225806451612903,12.8
6,1,1,0,0.3,20.0
5,1,0,1,0.26666666666666666,19.0
5,1,1,0,0.26666666666666666,20.0
6,1,1,0,0.3,20.0
6,1,0,1,0.26666666666666666,20.0
1,0,0,0,0.2857142857142857,1.4
3,1,0,0,0.3333333333333333,9.9
2,1,0,1,0.3225806451612903,4.6
6,1,0,0,0.2857142857142857,20.0
4,0,1,0,0.3225806451612903,9.1
5,1,0,1,0.3225806451612903,16.8
5,1,1,0,0.3225806451612903,20.0
2,0,0,1,0.26666666666666666,4.4
2,1,0,0,0.2857142857142857,9.4
1,1,0,0,0.25806451612903225,4.4
5,1,1,0,0.26666666666666666,19.4
6,1,0,0,0.2857142857142857,20.0
1,0,0,1,0.25806451612903225,3.2
1,1,1,0,0.26666666666666666,7.2
1,0,1,0,0.2903225806451613,0.5
2,1,0,1,0.3225806451612903,7.6
2,0,1,0,0.3225806451612903,5.8
3,0,0,0,0.2857142857142857,6.1
5,0,0,1,0.26666666666666666,12.2
4,0,0,1,0.26666666666666666,10.7
2,0,0,0,0.2857142857142857,6.1
4,1,1,0,0.2903225806451613,12.5
2,0,0,0,0.25806451612903225,5.0
4,1,0,0,0.25806451612903225,13.1
4,0,1,0,0.2903225806451613,9.3
4,0,0,1,0.26666666666666666,9.8
4,1,1,0,0.26666666666666666,13.7
1,1,1,0,0.3,4.6
4,1,1,0,0.26666666666666666,16.4
4,1,0,0,0.25806451612903225,15.2
5,1,0,1,0.25806451612903225,16.3
6,1,1,0,0.26666666666666666,18.5
6,0,1,0,0.3225806451612903,14.5
4,0,1,0,0.3,8.1
5,0,1,0,0.3,10.9
1,1,0,1,0.25806451612903225,5.3
3,0,0,1,0.25806451612903225,7.1
4,1,0,0,0.3333333333333333,12.5
5,0,1,0,0.3225806451612903,11.8
1,0,1,0,0.26666666666666666,2.4
5,0,0,1,0.25806451612903225,12.8
1,1,1,0,0.26666666666666666,4.5
6,0,0,1,0.3225806451612903,16.0
5,0,0,1,0.25806451612903225,14.2
6,1,0,1,0.26666666666666666,20.0
1,0,1,0,0.2903225806451613,3.8
2,1,0,0,0.25806451612903225,7.2
3,1,0,1,0.26666666666666666,12.2
5,0,1,0,0.3225806451612903,13.5
2,0,0,0,0.3333333333333333,5.8
4,1,1,0,0.3,15.4
2,0,1,0,0.3225806451612903,4.8
1,1,1,0,0.3225806451612903,3.8
4,0,1,0,0.3,9.9
6,1,0,0,0.25806451612903225,20.0
4,1,0,0,0.25806451612903225,15.7
4,1,0,1,0.25806451612903225,13.3
5,0,1,0,0.26666666666666666,10.1
6,1,0,1,0.3225806451612903,20.0
4,0,0,1,0.25806451612903225,10.6
4,1,0,1,0.3225806451612903,16.0
6,0,0,1,0.25806451612903225,16.7
6,1,0,0,0.25806451612903225,20.0
5,1,0,0,0.2857142857142857,16.4
4,1,1,0,0.3,15.6
2,1,0,1,0.3225806451612903,11.7
1,0,0,0,0.25806451612903225,0.5
1,0,0,1,0.25806451612903225,4.3
4,1,1,0,0.26666666666666666,14.8
3,0,1,0,0.26666666666666666,7.5
4,1,0,0,0.25806451612903225,14.5
2,1,0,1,0.25806451612903225,9.2
6,1,1,0,0.2903225806451613,20.0
2,1,0,0,0.25806451612903225,5.8
6,1,1,0,0.26666666666666666,20.0
2,1,1,0,0.3225806451612903,6.0
4,0,0,1,0.25806451612903225,9.7
6,0,0,0,0.25806451612903225,13.0
1,1,0,1,0.3225806451612903,3.8
4,0,1,0,0.2903225806451613,9.1
5,0,1,0,0.26666666666666666,12.9
2,0,1,0,0.2903225806451613,5.3
4,1,0,0,0.25806451612903225,12.4
1,0,0,1,0.26666666666666666,1.5
5,0,0,1,0.25806451612903225,11.0
5,0,0,1,0.25806451612903225,13.0
6,1,1,0,0.2903225806451613,20.0
5,1,0,0,0.25806451612903225,15.9
1,1,0,0,0.2857142857142857,3.6
2,0,0,0,0.3333333333333333,1.8
6,0,1,0,0.3,16.7
1,1,0,0,0.25806451612903225,5.6
3,0,0,0,0.25806451612903225,8.9
5,0,0,1,0.25806451612903225,13.8
4,1,0,0,0.3333333333333333,15.7
5,0,0,0,0.2857142857142857,12.0
3,0,1,0,0.3,9.5
6,1,0,0,0.25806451612903225,20.0
5,0,0,1,0.25806451612903225,10.5
6,0,1,0,0.3225806451612903,14.8
6,0,0,0,0.3333333333333333,14.4
3,0,0,1,0.26666666666666666,8.5
5,1,1,0,0.2903225806451613,17.5
3,1,1,0,0.26666666666666666,11.0
6,1,1,0,0.3,20.0
4,1,1,0,0.26666666666666666,17.5
1,0,1,0,0.3225806451612903,0.9
4,1,1,0,0.3225806451612903,11.7
2,0,1,0,0.3,4.9
6,0,1,0,0.3225806451612903,13.8
3,0,1,0,0.2903225806451613,6.0
6,0,1,0,0.3,17.7
6,1,0,1,0.3225806451612903,20.0
4,0,0,1,0.3225806451612903,8.1
3,1,0,0,0.25806451612903225,11.8
6,0,0,1,0.26666666666666666,15.9
2,0,0,0,0.2857142857142857,8.4
5,1,0,1,0.3225806451612903,16.4
3,1,1,0,0.3225806451612903,13.2
1,0,0,1,0.26666666666666666,4.4
6,0,0,1,0.25806451612903225,15.7
5,0,0,1,0.25806451612903225,12.5
3,0,1,0,0.3225806451612903,7.0
3,0,0,1,0.26666666666666666,7.2
6,1,1,0,0.2903225806451613,19.8
4,0,0,0,0.3333333333333333,12.9
6,0,0,0,0.2857142857142857,14.1
3,1,0,1,0.25806451612903225,8.6
4,1,0,1,0.25806451612903225,12.9
1,1,0,0,0.25806451612903225,4.9
1,0,1,0,0.3,2.4
5,0,1,0,0.3,13.6
1,1,1,0,0.26666666666666666,3.8
6,1,0,0,0.2857142857142857,20.0
6,0,0,0,0.25806451612903225,13.4
2,1,1,0,0.26666666666666666,8.1
4,0,0,1,0.25806451612903225,12.5
5,1,0,1,0.3225806451612903,19.6
5,0,0,0,0.25806451612903225,11.6
4,1,1,0,0.26666666666666666,10.4
4,1,0,1,0.3225806451612903,12.7
1,0,0,1,0.25806451612903225,4.4
6,0,1,0,0.3,13.1
5,1,1,0,0.26666666666666666,17.7
5,1,0,0,0.2857142857142857,18.1
2,1,0,0,0.25806451612903225,6.9
4,0,0,0,0.3333333333333333,10.4
4,1,0,1,0.25806451612903225,15.3
6,0,1,0,0.2903225806451613,15.0
6,1,0,0,0.25806451612903225,20.0
4,0,0,0,0.3333333333333333,7.5
3,1,1,0,0.2903225806451613,11.6
1,0,1,0,0.3225806451612903,1.1
4,0,0,1,0.25806451612903225,9.8
4,1,1,0,0.2903225806451613,13.3
3,1,0,1,0.3225806451612903,6.5
2,0,0,0,0.3333333333333333,6.7
3,1,0,1,0.25806451612903225,11.6
3,1,0,0,0.25806451612903225,11.1
3,1,0,1,0.26666666666666666,10.2
2,0,1,0,0.26666666666666666,3.5
6,0,0,1,0.3225806451612903,14.5
6,1,0,0,0.25806451612903225,19.6
5,1,1,0,0.3225806451612903,16.2
3,1,0,0,0.2857142857142857,9.8
5,0,1,0,0.3,11.7
6,1,0,0,0.2857142857142857,20.0
6,0,0,1,0.25806451612903225,14.3
4,0,0,0,0.25806451612903225,12.1
1,0,1,0,0.3225806451612903,0.5
2,0,0,1,0.25806451612903225,4.6
2,1,0,0,0.2857142857142857,7.3
1,1,0,0,0.2857142857142857,1.3
5,0,0,1,0.25806451612903225,12.1
1,0,1,0,0.2903225806451613,1.2
1,0,0,1,0.25806451612903225,3.2
4,1,0,1,0.25806451612903225,16.7
4,0,0,0,0.25806451612903225,10.2
5,0,1,0,0.2903225806451613,11.0
1,0,0,1,0.3225806451612903,4.1
2,1,1,0,0.3225806451612903,6.4
2,1,0,0,0.25806451612903225,5.6
4,1,0,0,0.3333333333333333,15.9
1,0,0,1,0.25806451612903225,3.3
2,0,0,0,0.3333333333333333,2.6
6,1,0,0,0.25806451612903225,20.0
4,1,1,0,0.3225806451612903,13.0
3,1,1,0,0.26666666666666666,11.6
2,1,0,1,0.25806451612903225,3.7
5,0,1,0,0.2903225806451613,11.6
3,0,1,0,0.3225806451612903,8.3
1,1,1,0,0.3225806451612903,4.3
2,1,0,1,0.26666666666666666,10.2
2,1,0,1,0.3225806451612903,6.1
5,1,1,0,0.3225806451612903,18.3
1,1,1,0,0.3,2.1
4,1,1,0,0.2903225806451613,16.1
5,1,0,0,0.25806451612903225,17.3
4,1,0,1,0.25806451612903225,15.8
6,1,0,1,0.26666666666666666,20.0
3,0,0,0,0.25806451612903225,5.6
1,1,1,0,0.3225806451612903,3.6
2,1,1,0,0.3225806451612903,4.2
5,1,1,0,0.3225806451612903,17.1
4,1,0,1,0.26666666666666666,14.3
3,1,0,0,0.25806451612903225,8.7
1,0,0,0,0.25806451612903225,0.5
2,1,0,0,0.2857142857142857,6.6
5,1,0,1,0.26666666666666666,16.3
5,1,0,1,0.25806451612903225,18.3
1,0,0,1,0.3225806451612903,2.1
1,1,0,1,0.25806451612903225,6.9
6,0,0,1,0.25806451612903225,13.1
2,1,1,0,0.26666666666666666,6.4
5,1,1,0,0.3,16.4
2,1,0,0,0.25806451612903225,8.7
1,1,0,1,0.25806451612903225,5.0
3,0,0,1,0.25806451612903225,7.5
2,0,1,0,0.2903225806451613,5.5
5,0,0,1,0.25806451612903225,12.9
4,1,1,0,0.26666666666666666,15.0
6,0,0,0,0.3333333333333333,14.2
1,1,0,0,0.25806451612903225,4.1
4,0,1,0,0.3,11.7
3,0,0,0,0.2857142857142857,9.3
2,1,0,1,0.26666666666666666,8.2
2,0,1,0,0.3225806451612903,5.3
3,1,0,0,0.2857142857142857,10.5
1,1,0,0,0.2857142857142857,3.2
5,0,1,0,0.3,9.7
5,0,0,1,0.26666666666666666,11.9
5,0,0,0,0.25806451612903225,10.8
1,1,0,0,0.3333333333333333,4.8
6,1,0,1,0.25806451612903225,20.0
6,0,0,0,0.25806451612903225,14.5
4,0,0,0,0.25806451612903225,9.8
3,0,0,1,0.25806451612903225,5.7
5,1,1,0,0.2903225806451613,16.1
5,1,1,0,0.3225806451612903,15.6
4,0,0,1,0.25806451612903225,11.6
3,1,1,0,0.2903225806451613,11.6
5,1,0,0,0.25806451612903225,17.5
3,1,1,0,0.2903225806451613,10.4
5,0,0,0,0.2857142857142857,14.4
3,0,0,1,0.25806451612903225,8.2
2,0,0,1,0.25806451612903225,5.8
1,0,0,1,0.25806451612903225,1.1
6,0,0,0,0.25806451612903225,16.8
1,1,1,0,0.26666666666666666,1.4
5,1,0,0,0.2857142857142857,17.7
6,0,0,0,0.3333333333333333,15.7
5,1,0,0,0.25806451612903225,16.5
4,1,0,1,0.3225806451612903,11.8
3,1,0,1,0.26666666666666666,10.1
6,0,0,1,0.3225806451612903,14.7
5,0,0,0,0.25806451612903225,14.5
6,0,0,1,0.3225806451612903,14.1
4,0,1,0,0.26666666666666666,7.8
4,0,0,1,0.25806451612903225,8.8
2,1,1,0,0.3,7.9
2,0,0,1,0.25806451612903225,6.5
6,1,1,0,0.2903225806451613,20.0
5,1,0,1,0.3225806451612903,18.4
6,1,1,0,0.3,20.0
6,0,1,0,0.2903225806451613,16.5
2,0,0,1,0.3225806451612903,4.5
2,1,1,0,0.26666666666666666,8.7
2,1,0,0,0.2857142857142857,5.2
5,0,0,0,0.25806451612903225,13.4
3,0,1,0,0.3,7.5
3,0,0,0,0.3333333333333333,9.4
2,0,1,0,0.26666666666666666,2.6
4,0,0,1,0.3225806451612903,9.6
5,1,1,0,0.3,19.1
6,1,0,0,0.3333333333333333,19.9
3,1,0,1,0.25806451612903225,8.8
1,0,0,1,0.25806451612903225,0.7
4,1,1,0,0.3,14.4
1,1,1,0,0.3,3.1
1,0,0,0,0.25806451612903225,3.7
1,1,0,1,0.3225806451612903,4.4
3,0,0,0,0.25806451612903225,9.1
6,1,0,0,0.2857142857142857,20.0
1,0,0,1,0.3225806451612903,3.2
1,1,1,0,0.2903225806451613,5.1
1,1,0,1,0.3225806451612903,3.9
1,0,0,0,0.3333333333333333,1.7
5,1,1,0,0.2903225806451613,16.9
5,0,0,1,0.26666666666666666,13.3
